Source: (19.50, 1.00, 0.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (19.06, 0.17, -1.11), Time: 0.0042s, Energy: 0.30
Source: (19.50, 1.00, 0.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (19.95, 1.35, -0.60), Time: 0.0024s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (19.95, 0.89, -0.21), Time: 0.0015s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (19.41, 0.81, -1.11), Time: 0.0033s, Energy: 0.30
Source: (19.50, 1.00, 0.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (16.67, 1.47, 4.16), Time: 0.0147s, Energy: 0.60
Source: (19.50, 1.00, 0.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (19.95, 0.73, -0.53), Time: 0.0022s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (11.00, 1.00, -4.00), Reflection: 1, Hit: (19.46, 0.43, -1.11), Time: 0.0046s, Energy: 0.24
Source: (19.50, 1.00, 0.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (19.95, 0.67, 0.13), Time: 0.0017s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (19.95, 1.13, -0.42), Time: 0.0018s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (15.04, 2.55, -4.95), Time: 0.0217s, Energy: 0.64
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 0.87, 0.24), Time: 0.0015s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 1.19, -0.03), Time: 0.0014s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 1.46, -1.25), Time: 0.0041s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (18.62, 2.83, -4.95), Time: 0.0162s, Energy: 0.64
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 1.42, -0.23), Time: 0.0019s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (19.95, 0.92, 0.44), Time: 0.0018s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (15.34, 0.11, 4.95), Time: 0.0208s, Energy: 0.64
Source: (19.50, 1.00, 0.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (17.24, 2.57, -4.95), Time: 0.0165s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (19.04, 0.76, -4.05), Time: 0.0119s, Energy: 0.30
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (19.95, 0.81, 0.17), Time: 0.0015s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (19.95, 0.75, 0.28), Time: 0.0017s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (19.04, 0.73, -1.11), Time: 0.0036s, Energy: 0.30
Source: (19.50, 1.00, 0.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (19.95, 0.84, -0.30), Time: 0.0016s, Energy: 0.80
Source: (19.50, 1.00, 0.00), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (18.71, 0.38, -1.11), Time: 0.0062s, Energy: 0.24
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (4.95, 1.49, -12.46), Time: 0.0077s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (4.95, 0.67, -15.72), Time: 0.0027s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (4.45, 1.30, -10.05), Time: 0.0145s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (2.20, 0.35, -10.05), Time: 0.0160s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (4.95, 0.87, -11.36), Time: 0.0250s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (2.81, 0.00, -13.48), Time: 0.0072s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (4.32, 3.00, -15.50), Time: 0.0060s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 1, Hit: (4.32, 3.00, -15.50), Time: 0.0060s, Energy: 0.64
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 2, Hit: (4.95, 2.24, -14.61), Time: 0.0099s, Energy: 0.10
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (4.88, 0.00, -15.44), Time: 0.0034s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (4.32, 0.00, -15.77), Time: 0.0037s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (3.42, 2.05, -10.05), Time: 0.0151s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 1, Hit: (-0.79, 0.00, -13.33), Time: 0.0317s, Energy: 0.03
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (1.78, 0.00, -19.04), Time: 0.0145s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (3.06, 3.00, -15.45), Time: 0.0073s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (0.91, 0.00, -16.11), Time: 0.0182s, Energy: 0.16
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (3.85, 0.00, -14.46), Time: 0.0038s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (2.91, 0.00, -15.32), Time: 0.0056s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (4.71, 0.00, -15.58), Time: 0.0034s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (1.42, 0.00, -17.40), Time: 0.0118s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (3.09, 3.00, -12.84), Time: 0.0284s, Energy: 0.16
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -11.00), Reflection: 2, Hit: (4.12, 1.16, -10.05), Time: 0.0386s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (4.91, 3.00, -16.17), Time: 0.0069s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (4.95, 2.79, -16.29), Time: 0.0076s, Energy: 0.12
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 1.20, -14.58), Time: 0.0019s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (4.71, 0.42, -19.95), Time: 0.0145s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (1.86, 3.00, -15.69), Time: 0.0099s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (-2.09, 0.00, -16.72), Time: 0.0246s, Energy: 0.16
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 1.37, -14.52), Time: 0.0022s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (2.11, 3.00, -15.76), Time: 0.0094s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (-1.48, 0.00, -16.90), Time: 0.0234s, Energy: 0.16
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 1.34, -14.57), Time: 0.0021s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 1.68, -16.16), Time: 0.0041s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (1.46, 0.00, -14.93), Time: 0.0093s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 0.85, -15.16), Time: 0.0015s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (4.22, 0.13, -19.95), Time: 0.0147s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 1.93, -14.53), Time: 0.0033s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 1, Hit: (3.38, 0.00, -16.81), Time: 0.0132s, Energy: 0.03
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 2, Hit: (4.47, 3.00, -16.33), Time: 0.0226s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 1.50, -15.37), Time: 0.0022s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (4.50, 0.00, -15.39), Time: 0.0031s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (-1.91, 1.02, -10.05), Time: 0.0236s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (4.06, 0.00, -13.48), Time: 0.0055s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (4.95, 1.30, -15.52), Time: 0.0022s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 1, Hit: (4.95, 1.30, -15.52), Time: 0.0022s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (4.95, 0.89, -14.82), Time: 0.0014s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 1, Hit: (4.95, 0.89, -14.82), Time: 0.0014s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (4.95, 0.69, -14.26), Time: 0.0027s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (2.25, 3.00, -13.09), Time: 0.0104s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 1, Hit: (-1.13, 0.00, -10.22), Time: 0.0260s, Energy: 0.16
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (3.88, 0.00, -14.69), Time: 0.0035s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (4.90, 0.00, -15.84), Time: 0.0040s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (4.95, 0.03, -14.19), Time: 0.0039s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (4.95, 1.44, -14.90), Time: 0.0019s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, -15.00), Reflection: 1, Hit: (4.95, 1.44, -14.90), Time: 0.0019s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (4.95, 0.11, -15.16), Time: 0.0030s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 1, Hit: (3.23, 0.73, -10.05), Time: 0.0188s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (1.55, 2.08, -10.05), Time: 0.0171s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (3.81, 0.00, -18.24), Time: 0.0101s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (4.95, 0.83, -14.94), Time: 0.0014s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -4.00), Reflection: 0, Hit: (4.95, 1.99, -13.50), Time: 0.0054s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 1.53, -14.87), Time: 0.0021s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (4.67, 3.00, -14.62), Time: 0.0065s, Energy: 0.12
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 2, Hit: (4.09, 0.00, -14.10), Time: 0.0155s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 1.29, -15.07), Time: 0.0016s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (4.24, 3.00, -14.34), Time: 0.0062s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (3.85, 0.00, -13.36), Time: 0.0155s, Energy: 0.16
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (4.83, 1.37, -10.05), Time: 0.0145s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 1, Hit: (4.83, 1.37, -10.05), Time: 0.0145s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 0.74, -14.73), Time: 0.0017s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 1.30, -13.38), Time: 0.0050s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (4.52, 0.00, -12.65), Time: 0.0074s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (4.58, 3.00, -16.86), Time: 0.0080s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (4.95, 2.91, -17.00), Time: 0.0091s, Energy: 0.12
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (2.95, 3.00, -19.80), Time: 0.0158s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 1, Hit: (2.90, 2.94, -19.95), Time: 0.0163s, Energy: 0.12
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 0.89, -15.87), Time: 0.0029s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 2.42, -16.38), Time: 0.0059s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (3.80, 0.00, -14.24), Time: 0.0042s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 1.89, -14.90), Time: 0.0029s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (4.95, 1.94, -17.40), Time: 0.0076s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (9.95, 2.69, -16.32), Time: 0.0227s, Energy: 0.12
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -19.00), Reflection: 0, Hit: (-1.32, 1.13, -19.95), Time: 0.0223s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (11.00, 1.00, -19.00), Reflection: 1, Hit: (-3.46, 0.00, -19.90), Time: 0.0293s, Energy: 0.03
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 1.28, -15.17), Time: 0.0016s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 1, Hit: (4.95, 1.28, -15.17), Time: 0.0016s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 1.25, -14.96), Time: 0.0015s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 0.51, -15.09), Time: 0.0020s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 1, Hit: (4.95, 0.51, -15.09), Time: 0.0020s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 1.52, -15.90), Time: 0.0033s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 0, Hit: (4.95, 2.27, -13.53), Time: 0.0058s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 1, Hit: (3.67, 3.00, -12.65), Time: 0.0108s, Energy: 0.12
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, 4.00), Reflection: 2, Hit: (-0.07, 0.86, -10.05), Time: 0.0255s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (4.77, 0.00, -13.49), Time: 0.0053s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (4.95, 0.52, -15.77), Time: 0.0029s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (4.41, 0.00, -15.07), Time: 0.0029s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (4.95, 0.02, -14.72), Time: 0.0048s, Energy: 0.03
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (4.95, 1.12, -14.80), Time: 0.0015s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 0, Hit: (3.67, 3.00, -16.31), Time: 0.0074s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (-4.00, 1.00, -4.00), Reflection: 1, Hit: (2.42, 0.00, -18.28), Time: 0.0185s, Energy: 0.16
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 2.15, -14.82), Time: 0.0036s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 0.51, -15.02), Time: 0.0019s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (4.87, 0.00, -15.20), Time: 0.0035s, Energy: 0.03
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (4.95, 0.94, -17.15), Time: 0.0064s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (4.08, 3.00, -16.77), Time: 0.0079s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, -11.00), Reflection: 1, Hit: (3.44, 0.00, -19.43), Time: 0.0197s, Energy: 0.16
Source: (4.50, 1.00, -15.00), Receiver: (4.00, 1.00, -11.00), Reflection: 0, Hit: (3.73, 0.00, -15.17), Time: 0.0037s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (4.95, 1.02, -14.82), Time: 0.0014s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 1, Hit: (4.95, 1.02, -14.82), Time: 0.0014s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (4.95, 1.15, -15.16), Time: 0.0015s, Energy: 0.15
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (3.18, 0.00, -14.96), Time: 0.0048s, Energy: 0.20
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (-2.93, 3.00, -13.10), Time: 0.0231s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 1, Hit: (-4.95, 2.46, -12.58), Time: 0.0294s, Energy: 0.12
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 2, Hit: (-4.69, 0.21, -10.05), Time: 0.0393s, Energy: 0.02
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 0, Hit: (4.42, 3.00, -16.77), Time: 0.0078s, Energy: 0.80
Source: (4.50, 1.00, -15.00), Receiver: (15.00, 1.00, 0.00), Reflection: 1, Hit: (4.29, 0.00, -19.41), Time: 0.0195s, Energy: 0.16
Source: (16.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (19.95, 1.31, 0.33), Time: 0.0117s, Energy: 0.80
Source: (16.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 0, Hit: (10.05, 1.31, -3.86), Time: 0.0224s, Energy: 0.80
Source: (16.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 1, Hit: (11.39, 1.38, -4.95), Time: 0.0275s, Energy: 0.64
Source: (16.00, 1.00, 1.00), Receiver: (0.00, 1.00, -15.00), Reflection: 2, Hit: (11.39, 1.38, -4.95), Time: 0.0275s, Energy: 0.51
Source: (16.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (10.05, 0.29, 4.26), Time: 0.0199s, Energy: 0.80
Source: (16.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 1, Hit: (11.32, 0.14, 4.95), Time: 0.0241s, Energy: 0.64
Source: (16.00, 1.00, 1.00), Receiver: (19.00, 1.00, 4.00), Reflection: 0, Hit: (16.69, 0.16, 0.23), Time: 0.0039s, Energy: 0.60
Source: (16.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (15.46, 0.87, 0.74), Time: 0.0018s, Energy: 0.60
Source: (16.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (10.05, 0.52, 2.12), Time: 0.0181s, Energy: 0.48
Source: (16.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 0, Hit: (14.27, 1.04, 4.95), Time: 0.0126s, Energy: 0.80
Source: (16.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 1, Hit: (10.66, 1.14, -3.27), Time: 0.0387s, Energy: 0.24
Source: (16.00, 1.00, 1.00), Receiver: (11.00, 1.00, -11.00), Reflection: 2, Hit: (11.28, 1.54, -4.95), Time: 0.0441s, Energy: 0.19
Source: (16.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (15.07, 0.71, 1.81), Time: 0.0037s, Energy: 0.60
Source: (16.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (14.99, 0.55, 1.50), Time: 0.0048s, Energy: 0.36
Source: (16.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 2, Hit: (15.17, 0.84, 1.83), Time: 0.0061s, Energy: 0.22
Source: (16.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 0, Hit: (15.13, 0.55, 1.71), Time: 0.0035s, Energy: 0.60
Source: (16.00, 1.00, 1.00), Receiver: (4.00, 1.00, 4.00), Reflection: 1, Hit: (15.02, 0.61, 1.80), Time: 0.0040s, Energy: 0.36
Source: (16.00, 1.00, 1.00), Receiver: (11.00, 1.00, 4.00), Reflection: 0, Hit: (19.95, 2.85, -4.91), Time: 0.0214s, Energy: 0.80
Source: (16.00, 1.00, 1.00), Receiver: (11.00, 1.00, 4.00), Reflection: 1, Hit: (19.93, 2.86, -4.95), Time: 0.0216s, Energy: 0.64
Source: (16.00, 1.00, 1.00), Receiver: (19.00, 1.00, -11.00), Reflection: 0, Hit: (16.72, 0.99, 0.27), Time: 0.0030s, Energy: 0.60
Source: (16.00, 1.00, 1.00), Receiver: (19.00, 1.00, -11.00), Reflection: 1, Hit: (11.62, 2.45, -4.95), Time: 0.0247s, Energy: 0.48
Source: (16.00, 1.00, 1.00), Receiver: (19.00, 1.00, -11.00), Reflection: 2, Hit: (10.05, 2.89, -3.34), Time: 0.0314s, Energy: 0.38
Source: (16.00, 1.00, 1.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (19.95, 1.23, -0.74), Time: 0.0126s, Energy: 0.80
Source: (16.00, 1.00, 1.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (15.90, 0.87, 0.92), Time: 0.0005s, Energy: 0.60
Source: (16.00, 1.00, 1.00), Receiver: (0.00, 1.00, 0.00), Reflection: 0, Hit: (19.95, 2.69, 0.58), Time: 0.0126s, Energy: 0.80
Source: (16.00, 1.00, 1.00), Receiver: (15.00, 1.00, -15.00), Reflection: 0, Hit: (18.11, 0.17, -4.95), Time: 0.0186s, Energy: 0.80
